surface	path	source_ref	live_state	line_count_or_size	bucket	decision_note
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1914.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3215057 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1915.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	2725722 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1916.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	2881068 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1917.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	2873472 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1918.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	2934131 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1919.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	2800705 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1921.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3203172 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1922.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3628945 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1923.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	2974822 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1924.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	2876045 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1925.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3298077 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1926.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3324012 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1927.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3777989 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1928.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3417452 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1930.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3502348 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1932.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3407300 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1933.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	2855646 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1934.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3140817 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1935.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3204729 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1936.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3191462 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1937.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3272540 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1938.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3105004 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1939.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3509170 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1941.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3257365 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1943.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3302582 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1944.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3800918 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1946.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3332307 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1947.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3823866 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1949.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3946833 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1950.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	39 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1952.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3867975 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1953.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3912396 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1954.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	4084905 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_1957.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	423 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2002.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	3983288 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2004.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	4038683 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2008.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	76 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2009.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	379 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2010.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	230 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2016.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	4179485 bytes	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2017.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	163 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2213.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	184 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2214.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	169 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2217.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	221 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2219.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	260 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2237.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	398 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2239.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	255 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2240.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	289 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2242.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	472 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2247.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	546 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-26_2249.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	354 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0935.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	229 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0936.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	280 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0937.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	398 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0938.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	504 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0940.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	303 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0941.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	315 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0942.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	536 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0944.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	574 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0947.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	606 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0950.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	621 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0951.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	634 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0954.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	743 lines	archive-reference	git status code ??
root:working-tree	/home/makaron8426/Sync/oikos/01_ヘゲモニコン｜Hegemonikon/10_知性｜Nous/04_企画｜Boulēsis/12_遊学｜Yugaku/handoff/chat_export_2026-04-27_0959.jsonl	working-tree@6269b65922eeaeecf31abb366b962eb987e292b8	untracked	797 lines	archive-reference	git status code ??
